Project Name,Package Name,Type Name,LCOM1,LCOM2,LCOM3,LCOM4,LCOM5,YALCOM
tablesaw,tech.tablesaw.io.csv,CsvWriteOptions,563.0,531.0,24.0,23.0,0.9852941176470589,0.34285714285714286
tablesaw,tech.tablesaw.io.csv,Builder,120.0,120.0,18.0,18.0,1.011111111111111,1.0
tablesaw,tech.tablesaw.io.csv,CsvReader,45.0,0.0,10.0,3.0,1.0,0.3
tablesaw,tech.tablesaw.io.csv,CsvWriter,15.0,0.0,6.0,3.0,1.0,0.5
tablesaw,tech.tablesaw.io.csv,CsvReadOptions,1429.0,1373.0,46.0,46.0,0.9722222222222222,0.6909090909090909
tablesaw,tech.tablesaw.io.csv,Builder,496.0,496.0,32.0,32.0,1.0,1.0
tablesaw,tech.tablesaw.io.string,DataFramePrinterTest,21.0,0.0,7.0,7.0,0.0,1.0
tablesaw,tech.tablesaw.io.string,DataFramePrinter,43.0,41.0,8.0,2.0,0.925925925925926,0.2
tablesaw,tech.tablesaw.perf,BooleanColumnPerf,1.0,0.0,2.0,2.0,0.0,1.0
tablesaw,tech.tablesaw.perf,Runner,0.0,0.0,1.0,1.0,0.0,0.0
tablesaw,tech.tablesaw.perf,JoinPerfTest,6.0,6.0,4.0,3.0,1.0,0.75
tablesaw,tech.tablesaw.perf,Runner,0.0,0.0,1.0,1.0,0.0,0.0
tablesaw,tech.tablesaw.perf,TimeDependentFilteringTest,15.0,15.0,6.0,2.0,1.0,0.3333333333333333
tablesaw,tech.tablesaw.perf,IndependentResult,0.0,0.0,1.0,1.0,0.0,0.0
tablesaw,tech.tablesaw.perf,DataFrameJoinerPerformanceTest,55.0,0.0,11.0,7.0,0.7666666666666666,0.0
tablesaw,tech.tablesaw.perf,SearchPerformanceTest,10.0,0.0,5.0,1.0,0.85,0.0
tablesaw,tech.tablesaw.perf,RowPerformanceTest,6.0,0.0,4.0,1.0,0.8333333333333334,0.0
tablesaw,tech.tablesaw.index,DoubleIndexTest,0.0,0.0,1.0,1.0,-0.0,0.0
tablesaw,tech.tablesaw.index,IntIndexTest,0.0,0.0,1.0,1.0,0.5,0.0
tablesaw,tech.tablesaw.index,LongIndexTest,0.0,0.0,1.0,1.0,-0.0,0.0
tablesaw,tech.tablesaw.index,LongIndex,132.0,111.0,12.0,11.0,0.6470588235294118,0.6111111111111112
tablesaw,tech.tablesaw.index,StringIndex,2.0,1.0,2.0,1.0,0.5,0.0
tablesaw,tech.tablesaw.index,ByteIndex,6.0,0.0,2.0,1.0,0.16666666666666666,0.0
tablesaw,tech.tablesaw.index,IntIndex,143.0,115.0,12.0,11.0,0.6111111111111112,0.5789473684210527
tablesaw,tech.tablesaw.index,FloatIndex,6.0,0.0,2.0,1.0,0.16666666666666666,0.0
tablesaw,tech.tablesaw.index,DoubleIndex,6.0,0.0,2.0,1.0,0.16666666666666666,0.0
tablesaw,tech.tablesaw.index,ShortIndex,6.0,0.0,2.0,1.0,0.16666666666666666,0.0
tablesaw,tech.tablesaw.index,Index,0.0,0.0,0.0,0.0,0.0,-1.0
tablesaw,tech.tablesaw.aggregate,PivotTableTest,0.0,0.0,1.0,1.0,0.0,0.0
tablesaw,tech.tablesaw.aggregate,AggregateFunctionsTest,195.0,90.0,11.0,11.0,0.4166666666666667,0.44
tablesaw,tech.tablesaw.aggregate,CrossTabTest,15.0,0.0,6.0,6.0,0.0,1.0
tablesaw,tech.tablesaw.aggregate,StringAggregateFunction,6.0,0.0,4.0,4.0,0.0,1.0
tablesaw,tech.tablesaw.aggregate,AnyIntAggregateFunction,6.0,0.0,4.0,4.0,0.0,1.0
tablesaw,tech.tablesaw.aggregate,NumericAggregateFunction,3.0,0.0,3.0,3.0,0.0,1.0
tablesaw,tech.tablesaw.aggregate,TimeAggregateFunction,6.0,0.0,4.0,4.0,0.0,1.0
tablesaw,tech.tablesaw.aggregate,AggregateFunction,12.0,9.0,4.0,4.0,0.6,0.6666666666666666
tablesaw,tech.tablesaw.aggregate,DateAggregateFunction,6.0,0.0,4.0,4.0,0.0,1.0
tablesaw,tech.tablesaw.aggregate,BooleanIntAggregateFunction,6.0,0.0,4.0,4.0,0.0,1.0
tablesaw,tech.tablesaw.aggregate,Summarizer,85.0,0.0,6.0,1.0,0.6754385964912281,0.0
tablesaw,tech.tablesaw.aggregate,PivotTable,3.0,0.0,3.0,1.0,0.0,0.0
tablesaw,tech.tablesaw.aggregate,BooleanDoubleAggregateFunction,6.0,0.0,4.0,4.0,0.0,1.0
tablesaw,tech.tablesaw.aggregate,CrossTab,78.0,0.0,13.0,3.0,0.75,0.23076923076923078
tablesaw,tech.tablesaw.aggregate,BooleanAggregateFunction,6.0,0.0,4.0,4.0,0.0,1.0
tablesaw,tech.tablesaw.aggregate,InstantAggregateFunction,6.0,0.0,4.0,4.0,0.0,1.0
tablesaw,tech.tablesaw.aggregate,AggregateFunctions,1176.0,0.0,49.0,26.0,1.0089962121212122,0.3877551020408163
tablesaw,tech.tablesaw.aggregate,DateTimeAggregateFunction,6.0,0.0,4.0,4.0,0.0,1.0
tablesaw,tech.tablesaw.table,TableSliceGroupTest,9.0,0.0,2.0,2.0,0.3888888888888889,0.2
tablesaw,tech.tablesaw.table,SliceBugTests,5.0,4.0,3.0,1.0,0.6666666666666666,0.0
tablesaw,tech.tablesaw.table,TableTransposeTest,78.0,0.0,13.0,13.0,-0.0,0.0
tablesaw,tech.tablesaw.table,TableSummaryTest,3.0,0.0,3.0,3.0,0.5,0.6666666666666666
tablesaw,tech.tablesaw.table,TableSliceTest,29.0,0.0,2.0,2.0,0.034482758620689655,0.06666666666666667
tablesaw,tech.tablesaw.table,RollingColumnTest,1.0,0.0,2.0,2.0,0.0,1.0
tablesaw,tech.tablesaw.table,TableSlice,271.0,107.0,5.0,4.0,0.7517241379310345,0.13333333333333333
tablesaw,tech.tablesaw.table,TableSliceGroup,108.0,80.0,7.0,3.0,0.8625,0.17647058823529413
tablesaw,tech.tablesaw.table,RollingColumn,0.0,0.0,1.0,1.0,-0.0,0.0
tablesaw,tech.tablesaw.table,Relation,2926.0,0.0,77.0,30.0,0.0,0.38961038961038963
tablesaw,tech.tablesaw.table,StandardTableSliceGroup,33.0,30.0,7.0,6.0,0.75,0.5555555555555556
tablesaw,tech.tablesaw.table,ByteArray,0.0,0.0,1.0,1.0,-0.0,0.0
tablesaw,tech.tablesaw.table,SelectionTableSliceGroup,3.0,0.0,3.0,2.0,0.0,0.6666666666666666
tablesaw,tech.tablesaw.filtering,DeferredColumnTest,1.0,0.0,2.0,2.0,0.0,1.0
tablesaw,tech.tablesaw.filtering,DeferredDateTimeColumn,1176.0,0.0,49.0,49.0,0.0,1.0
tablesaw,tech.tablesaw.filtering,BooleanFilterSpec,3.0,0.0,3.0,3.0,0.0,-1.0
tablesaw,tech.tablesaw.filtering,DateTimeFilterSpec,91.0,0.0,14.0,14.0,0.0,-1.0
tablesaw,tech.tablesaw.filtering,Or,0.0,0.0,1.0,1.0,-0.0,0.0
tablesaw,tech.tablesaw.filtering,DeferredColumn,5.0,4.0,3.0,3.0,0.6666666666666666,0.75
tablesaw,tech.tablesaw.filtering,DateAndDateTimeFilterSpec,435.0,0.0,30.0,30.0,0.0,-1.0
tablesaw,tech.tablesaw.filtering,DeferredTimeColumn,105.0,0.0,15.0,15.0,0.0,1.0
tablesaw,tech.tablesaw.filtering,TimeOnlyFilterSpec,45.0,0.0,10.0,10.0,0.0,-1.0
tablesaw,tech.tablesaw.filtering,TimeAndDateTimeFilterSpec,6.0,0.0,4.0,4.0,0.0,-1.0
tablesaw,tech.tablesaw.filtering,DeferredDateColumn,820.0,0.0,41.0,41.0,0.0,1.0
tablesaw,tech.tablesaw.filtering,DeferredBooleanColumn,6.0,0.0,4.0,4.0,0.0,1.0
tablesaw,tech.tablesaw.filtering,DeferredStringColumn,276.0,0.0,24.0,24.0,0.0,1.0
tablesaw,tech.tablesaw.filtering,DateOnlyFilterSpec,45.0,0.0,10.0,10.0,0.0,-1.0
tablesaw,tech.tablesaw.filtering,DeferredInstantColumn,6.0,0.0,4.0,4.0,0.0,1.0
tablesaw,tech.tablesaw.filtering,Not,0.0,0.0,1.0,1.0,-0.0,0.0
tablesaw,tech.tablesaw.filtering,NumberFilterSpec,190.0,0.0,20.0,20.0,0.0,-1.0
tablesaw,tech.tablesaw.filtering,InstantFilterSpec,3.0,0.0,3.0,3.0,0.0,-1.0
tablesaw,tech.tablesaw.filtering,DeferredNumberColumn,210.0,0.0,21.0,21.0,0.0,1.0
tablesaw,tech.tablesaw.filtering,StringFilterSpec,253.0,0.0,23.0,23.0,0.0,-1.0
tablesaw,tech.tablesaw.filtering,FilterSpec,1.0,0.0,2.0,2.0,0.0,-1.0
tablesaw,tech.tablesaw.filtering,And,0.0,0.0,1.0,1.0,-0.0,0.0
tablesaw,tech.tablesaw.api,QuerySupportTest,0.0,0.0,1.0,1.0,-0.0,0.0
tablesaw,tech.tablesaw.api,StringColumnTest,2380.0,2275.0,57.0,57.0,0.8,0.8028169014084507
tablesaw,tech.tablesaw.api,FloatColumnTest,18.0,15.0,6.0,6.0,0.9166666666666666,0.7142857142857143
tablesaw,tech.tablesaw.api,LongColumnTest,0.0,0.0,2.0,2.0,0.75,0.0
tablesaw,tech.tablesaw.api,DoubleColumnTest,28.0,0.0,8.0,8.0,0.0,1.0
tablesaw,tech.tablesaw.api,InstantColumnTest,35.0,15.0,7.0,7.0,0.888888888888889,0.36363636363636365
tablesaw,tech.tablesaw.api,CustomParser,3.0,3.0,3.0,3.0,1.0,1.0
tablesaw,tech.tablesaw.api,TableTest,2806.0,2609.0,55.0,53.0,0.9173553719008265,0.21794871794871795
tablesaw,tech.tablesaw.api,RowConsumer,0.0,0.0,1.0,1.0,-0.0,0.0
tablesaw,tech.tablesaw.api,NumberColumnTest,2080.0,0.0,65.0,61.0,0.946875,0.7384615384615385
tablesaw,tech.tablesaw.api,DateTimeColumnTest,17.0,0.0,3.0,3.0,0.2222222222222222,0.3
tablesaw,tech.tablesaw.api,DateColumnTest,25.0,0.0,3.0,3.0,0.15384615384615385,0.21428571428571427
tablesaw,tech.tablesaw.api,TableQueryTest,0.0,0.0,1.0,1.0,0.0,0.0
tablesaw,tech.tablesaw.api,IntColumnTest,0.0,0.0,2.0,2.0,0.75,0.0
tablesaw,tech.tablesaw.api,TimeColumnTest,129.0,0.0,4.0,3.0,0.06818181818181818,0.06666666666666667
tablesaw,tech.tablesaw.api,ShortColumnTest,0.0,0.0,2.0,2.0,0.75,0.0
tablesaw,tech.tablesaw.api,NumericColumnTest,3.0,0.0,3.0,3.0,0.0,1.0
tablesaw,tech.tablesaw.api,RowTest,666.0,0.0,37.0,25.0,0.8935185185185185,0.13513513513513514
tablesaw,tech.tablesaw.api,CategoricalColumnTest,0.0,0.0,1.0,1.0,0.0,0.0
tablesaw,tech.tablesaw.api,BooleanColumnTest,90.0,0.0,4.0,4.0,0.5483870967741935,0.125
tablesaw,tech.tablesaw.api,DateColumnMapTest,0.0,0.0,1.0,1.0,-0.0,0.0
tablesaw,tech.tablesaw.api,DoubleParserTest,21.0,0.0,7.0,7.0,0.0,1.0
tablesaw,tech.tablesaw.api,CategoricalColumn,0.0,0.0,1.0,1.0,0.0,-1.0
tablesaw,tech.tablesaw.api,StringColumn,2211.0,1647.0,40.0,13.0,0.8423423423423424,0.17333333333333334
tablesaw,tech.tablesaw.api,TimeColumn,2576.0,2226.0,43.0,10.0,0.8881578947368421,0.12987012987012986
tablesaw,tech.tablesaw.api,DateTimeColumn,2750.0,2419.0,45.0,8.0,0.8910256410256411,0.10126582278481013
tablesaw,tech.tablesaw.api,ColumnType,33.0,30.0,19.0,18.0,1.0961538461538463,-1.0
tablesaw,tech.tablesaw.api,Row,2551.0,542.0,6.0,4.0,0.9152046783625731,0.03125
tablesaw,tech.tablesaw.api,ColumnMap,17.0,13.0,4.0,1.0,0.75,0.0
tablesaw,tech.tablesaw.api,Table,7948.0,7250.0,78.0,34.0,0.9440203562340967,0.25
tablesaw,tech.tablesaw.api,NumberColumn,110.0,100.0,12.0,9.0,0.888888888888889,0.5625
tablesaw,tech.tablesaw.api,BooleanColumn,3492.0,2613.0,46.0,9.0,0.8709677419354839,0.09574468085106383
tablesaw,tech.tablesaw.api,BooleanColumnIterator,0.0,0.0,1.0,1.0,-0.0,0.0
tablesaw,tech.tablesaw.api,ShortColumn,1443.0,1233.0,38.0,10.0,0.6491228070175439,0.1724137931034483
tablesaw,tech.tablesaw.api,LongColumn,1463.0,1273.0,39.0,10.0,0.6666666666666666,0.1724137931034483
tablesaw,tech.tablesaw.api,QuerySupport,325.0,0.0,26.0,24.0,0.0,0.9230769230769231
tablesaw,tech.tablesaw.api,DateColumn,2394.0,2087.0,41.0,6.0,0.886986301369863,0.08108108108108109
tablesaw,tech.tablesaw.api,NumericColumn,1830.0,0.0,61.0,30.0,0.0,-1.0
tablesaw,tech.tablesaw.api,FloatColumn,1295.0,1105.0,36.0,8.0,0.6481481481481481,0.14545454545454545
tablesaw,tech.tablesaw.api,InstantColumn,2736.0,2391.0,46.0,9.0,0.8942307692307693,0.11392405063291139
tablesaw,tech.tablesaw.api,DoubleColumn,2115.0,1884.0,48.0,15.0,0.6911764705882353,0.21739130434782608
tablesaw,tech.tablesaw.api,IntColumn,1422.0,1191.0,37.0,8.0,0.631578947368421,0.13793103448275862
tablesaw,tech.tablesaw.conversion.smile,SmileConverterTest,1.0,0.0,2.0,2.0,0.0,1.0
tablesaw,tech.tablesaw.conversion.smile,SmileConverter,3.0,0.0,2.0,2.0,0.3333333333333333,0.5
tablesaw,tech.tablesaw.conversion,TableConverterTest,15.0,0.0,6.0,6.0,0.0,1.0
tablesaw,tech.tablesaw.conversion,TableConverter,33.0,0.0,4.0,4.0,0.25,0.3076923076923077
tablesaw,tech.tablesaw.analytic,AnalyticAggregateFunctionsTest,6.0,0.0,4.0,4.0,0.0,1.0
tablesaw,tech.tablesaw.analytic,WindowSpecificationTest,1.0,0.0,2.0,2.0,0.0,1.0
tablesaw,tech.tablesaw.analytic,AnalyticQueryTest,15.0,0.0,6.0,6.0,0.6,0.6666666666666666
tablesaw,tech.tablesaw.analytic,ArgumentListTest,21.0,0.0,7.0,7.0,0.0,1.0
tablesaw,tech.tablesaw.analytic,WindowFrameTest,91.0,0.0,14.0,14.0,0.0,1.0
tablesaw,tech.tablesaw.analytic,AnalyticQueryEngineTest,210.0,0.0,21.0,8.0,0.3,0.3333333333333333
tablesaw,tech.tablesaw.analytic,Implementations,43.0,20.0,4.0,4.0,0.7954545454545454,0.25
tablesaw,tech.tablesaw.analytic,WindowSlider,24.0,0.0,1.0,1.0,0.7840909090909091,0.0
tablesaw,tech.tablesaw.analytic,WindowFrame,104.0,0.0,8.0,7.0,0.8166666666666667,0.14285714285714285
tablesaw,tech.tablesaw.analytic,Builder,16.0,4.0,2.0,2.0,0.6428571428571429,0.25
tablesaw,tech.tablesaw.analytic,NumberingFunction,3.0,0.0,3.0,3.0,0.0,1.0
tablesaw,tech.tablesaw.analytic,ArgumentList,180.0,107.0,8.0,7.0,0.875,0.17391304347826086
tablesaw,tech.tablesaw.analytic,FunctionCall,10.0,0.0,2.0,1.0,0.42857142857142855,0.0
tablesaw,tech.tablesaw.analytic,Builder,10.0,0.0,2.0,2.0,0.75,0.2857142857142857
tablesaw,tech.tablesaw.analytic,WindowSpecification,77.0,34.0,7.0,6.0,0.8222222222222223,0.25
tablesaw,tech.tablesaw.analytic,Builder,7.0,4.0,2.0,2.0,0.75,0.4
tablesaw,tech.tablesaw.analytic,AggregateFunction,10.0,0.0,5.0,5.0,0.0,-1.0
tablesaw,tech.tablesaw.analytic,AnalyticQuery,872.0,709.0,17.0,11.0,0.9272727272727272,0.15217391304347827
tablesaw,tech.tablesaw.analytic,NumberingQueryBuilder,30.0,15.0,3.0,1.0,0.7037037037037037,0.0
tablesaw,tech.tablesaw.analytic,AnalyticBuilder,145.0,100.0,6.0,4.0,0.8026315789473685,0.2
tablesaw,tech.tablesaw.analytic,FullQueryBuilder,0.0,0.0,1.0,1.0,0.0,0.0
tablesaw,tech.tablesaw.analytic,QuickQueryBuilder,0.0,0.0,1.0,1.0,0.0,0.0
tablesaw,tech.tablesaw.analytic,AnalyticQueryEngine,20.0,0.0,3.0,1.0,0.5925925925925926,0.0
tablesaw,tech.tablesaw.analytic,FunctionMetaData,3.0,0.0,3.0,3.0,0.0,-1.0
tablesaw,tech.tablesaw.analytic,WindowDependentAggregateFunction,6.0,0.0,4.0,2.0,0.0,0.5
tablesaw,tech.tablesaw.analytic,AppendAggregateFunction,0.0,0.0,1.0,1.0,0.0,0.0
tablesaw,tech.tablesaw.analytic,Sum,11.0,0.0,3.0,3.0,0.625,0.2222222222222222
tablesaw,tech.tablesaw.analytic,Max,17.0,0.0,2.0,2.0,0.5,0.2222222222222222
tablesaw,tech.tablesaw.analytic,Min,17.0,0.0,2.0,2.0,0.5,0.2222222222222222
tablesaw,tech.tablesaw.analytic,Mean,11.0,0.0,3.0,3.0,0.65,0.2222222222222222
tablesaw,tech.tablesaw.analytic,Count,23.0,10.0,3.0,3.0,0.625,0.3333333333333333
tablesaw,tech.tablesaw.analytic,AnalyticQuerySteps,465.0,0.0,31.0,31.0,0.0,-1.0
tablesaw,tech.tablesaw.analytic,FullAnalyticQuerySteps,3.0,0.0,3.0,3.0,0.0,-1.0
tablesaw,tech.tablesaw.analytic,FromStep,0.0,0.0,1.0,1.0,0.0,-1.0
tablesaw,tech.tablesaw.analytic,PartitionByStep,0.0,0.0,1.0,1.0,0.0,-1.0
tablesaw,tech.tablesaw.analytic,OrderByOptionalStep,0.0,0.0,1.0,1.0,0.0,-1.0
tablesaw,tech.tablesaw.analytic,NumberingQuerySteps,3.0,0.0,3.0,3.0,0.0,-1.0
tablesaw,tech.tablesaw.analytic,FromStep,0.0,0.0,1.0,1.0,0.0,-1.0
tablesaw,tech.tablesaw.analytic,PartitionByStep,0.0,0.0,1.0,1.0,0.0,-1.0
tablesaw,tech.tablesaw.analytic,OrderByRequiredStep,0.0,0.0,1.0,1.0,0.0,-1.0
tablesaw,tech.tablesaw.analytic,QuickQuerySteps,0.0,0.0,1.0,1.0,0.0,-1.0
tablesaw,tech.tablesaw.analytic,FromStep,0.0,0.0,1.0,1.0,0.0,-1.0
tablesaw,tech.tablesaw.analytic,AnalyticFunctions,10.0,0.0,5.0,5.0,0.0,-1.0
tablesaw,tech.tablesaw.analytic,NumberingFunctions,3.0,0.0,3.0,3.0,0.0,-1.0
tablesaw,tech.tablesaw.analytic,DefineWindowFame,0.0,0.0,1.0,1.0,0.0,-1.0
tablesaw,tech.tablesaw.analytic,SetWindowStart,6.0,0.0,4.0,4.0,0.0,-1.0
tablesaw,tech.tablesaw.analytic,SetWindowEndOptionOne,6.0,0.0,4.0,4.0,0.0,-1.0
tablesaw,tech.tablesaw.analytic,SetWindowEndOptionTwo,1.0,0.0,2.0,2.0,0.0,-1.0
tablesaw,tech.tablesaw.analytic,NameStepAggregate,0.0,0.0,1.0,1.0,0.0,-1.0
tablesaw,tech.tablesaw.analytic,NameStepNumbering,0.0,0.0,1.0,1.0,0.0,-1.0
tablesaw,tech.tablesaw.analytic,Execute,3.0,0.0,3.0,3.0,0.0,-1.0
tablesaw,tech.tablesaw.analytic,AddAggregateFunctions,0.0,0.0,0.0,0.0,0.0,-1.0
tablesaw,tech.tablesaw.analytic,AddAggregateFunctionsWithExecute,0.0,0.0,0.0,0.0,0.0,-1.0
tablesaw,tech.tablesaw.analytic,AddNumberingFunction,0.0,0.0,0.0,0.0,0.0,-1.0
tablesaw,tech.tablesaw.analytic,AddNumberingFunctionWithExecute,0.0,0.0,0.0,0.0,0.0,-1.0
tablesaw,tech.tablesaw.util,TestDb,21.0,0.0,7.0,2.0,0.0,0.2857142857142857
tablesaw,tech.tablesaw.util,StringUtilsTest,0.0,0.0,1.0,1.0,0.0,0.0
tablesaw,tech.tablesaw.util,DoubleArraysTest,1.0,0.0,2.0,2.0,0.0,1.0
tablesaw,tech.tablesaw.util,StatUtilTest,3.0,0.0,3.0,3.0,0.0,1.0
tablesaw,tech.tablesaw.util,LevenshteinDistance,15.0,9.0,4.0,3.0,0.75,0.42857142857142855
tablesaw,tech.tablesaw.util,StringUtils,120.0,0.0,16.0,14.0,0.9333333333333333,0.6875
tablesaw,tech.tablesaw.util,DoubleArrays,15.0,0.0,6.0,6.0,0.0,1.0
tablesaw,tech.tablesaw.testutil,NanoBench,1304.0,1123.0,16.0,12.0,0.9652777777777778,0.07272727272727272
tablesaw,tech.tablesaw.testutil,MeasureListener,0.0,0.0,1.0,1.0,0.0,-1.0
tablesaw,tech.tablesaw.testutil,TimeMeasureProxy,1.0,0.0,1.0,1.0,0.5,0.0
tablesaw,tech.tablesaw.testutil,BytesRunnable,2.0,1.0,2.0,1.0,0.5,0.0
tablesaw,tech.tablesaw.testutil,MeasureState,22.0,16.0,3.0,3.0,0.8571428571428571,0.375
tablesaw,tech.tablesaw.testutil,CPUMeasure,14.0,7.0,1.0,1.0,0.8888888888888888,0.0
tablesaw,tech.tablesaw.testutil,BytesMeasure,6.0,2.0,2.0,1.0,0.8125,0.0
tablesaw,tech.tablesaw.testutil,MemoryUsage,10.0,5.0,2.0,1.0,0.8400000000000001,0.0
tablesaw,tech.tablesaw.testutil,MemoryUtil,1.0,0.0,2.0,1.0,0.0,0.0
tablesaw,tech.tablesaw.sorting,SortUtils,6.0,0.0,4.0,4.0,0.0,1.0
tablesaw,tech.tablesaw.sorting,Sort,26.0,16.0,5.0,2.0,0.5,0.2222222222222222
tablesaw,tech.tablesaw.sorting.comparators,IntComparatorChain,15.0,0.0,3.0,2.0,0.6875,0.2222222222222222
tablesaw,tech.tablesaw.sorting.comparators,DescendingLongComparator,0.0,0.0,1.0,1.0,0.0,0.0
tablesaw,tech.tablesaw.sorting.comparators,DescendingIntComparator,0.0,0.0,1.0,1.0,0.0,0.0
tablesaw,tech.tablesaw.sorting.comparators,ReversingIntComparator,0.0,0.0,1.0,1.0,-0.0,0.0
tablesaw,tech.tablesaw.columns.temporal,TemporalFillers,3.0,0.0,3.0,2.0,0.0,-1.0
tablesaw,tech.tablesaw.columns.temporal,TemporalPredicates,0.0,0.0,1.0,1.0,0.0,0.0
tablesaw,tech.tablesaw.columns.temporal,TemporalMapFunctions,210.0,0.0,21.0,6.0,0.0,-1.0
tablesaw,tech.tablesaw.columns.temporal,TemporalColumn,3.0,0.0,3.0,3.0,0.0,-1.0
tablesaw,tech.tablesaw.columns.temporal,TemporalFilters,105.0,0.0,15.0,6.0,0.0,-1.0
tablesaw,tech.tablesaw.columns.temporal.fillers,TemporalRangeIterable,0.0,0.0,1.0,1.0,0.3958333333333333,0.0
tablesaw,tech.tablesaw.columns.numbers.fillers,DoubleRangeIterable,4.0,0.0,3.0,3.0,0.5757575757575757,0.0
tablesaw,tech.tablesaw.columns.booleans.fillers,BooleanIterable,2.0,0.0,1.0,1.0,0.45,0.0
tablesaw,tech.tablesaw.filtering.predicates,BytePredicate,0.0,0.0,1.0,1.0,0.0,-1.0
tablesaw,tech.tablesaw.filtering.predicates,IntBiPredicate,0.0,0.0,1.0,1.0,0.0,-1.0
tablesaw,tech.tablesaw.filtering.predicates,LongBiPredicate,0.0,0.0,1.0,1.0,0.0,-1.0
